date,market_cap,total_volume
2017-11-02,131818793709,4848262900
2017-11-03,135196847002,3422873863
2017-11-04,137482118822,2246618313
2017-11-05,137843020804,2104882368
2017-11-06,132913804386,2944104391
2017-11-07,134599493515,2416458056
2017-11-08,140166603431,4098660477
2017-11-09,136019192143,2892759852
2017-11-10,126251980053,4459779452
2017-11-11,121881880274,3819198728
2017-11-12,114119201163,7007762378
2017-11-13,123100438614,5214089602
2017-11-14,127484379099,2166889340
2017-11-15,138454963827,3348377843
2017-11-16,147806927714,4889247986
2017-11-17,147283232948,4073176941
2017-11-18,148441689067,2665059768
2017-11-19,151597911334,2071233818
2017-11-20,155851348588,2247731210
2017-11-21,153765530511,3719156943
2017-11-22,157397191267,2255647958
2017-11-23,155379208471,2390903762
2017-11-24,158271428199,3200224987
2017-11-25,173799852291,3147923583
2017-11-26,183332998338,4267966578
2017-11-27,192585596030,4463948311
2017-11-28,201719481468,4830931912
2017-11-29,191478259042,12143717224
2017-11-30,202202904658,8676979042
2017-12-01,213318989624,6047620348
2017-12-02,216062489200,3894524276
2017-12-03,217580012156,6486623465
2017-12-04,224638617382,3785974512
2017-12-05,233525481557,3883020503
2017-12-06,261369924126,6003677109
2017-12-07,338037346948,17828868325
2017-12-08,313988389040,26629876640
2017-12-09,287353453757,9893407337
2017-12-10,295114160623,11928764222
2017-12-11,322622593356,10875481163
2017-12-12,337517015058,12632499368
2017-12-13,328042861118,10172194452
2017-12-14,349473808456,12690756781
2017-12-15,365024793432,12229480160
2017-12-16,395116135034,8236893412
2017-12-17,392625435730,7678752001
2017-12-18,394222980823,9141759370
2017-12-19,378040772194,10404503192
2017-12-20,360593705994,11976932443
2017-12-21,363474077808,11441696992
2017-12-22,315492892927,19972969619
2017-12-23,341618964312,8348526195
2017-12-24,320747686157,6288969927
2017-12-25,321333834997,4279775728
2017-12-26,364827776047,6492977452
2017-12-27,368131185643,8911923152
2017-12-28,345400682002,9214954684
2017-12-29,377498074418,12661194574
2017-12-30,348796083691,13292202496
2017-12-31,376430251909,8537402980
2018-01-01,368643466833,5543886081
2018-01-02,399528063651,9552639918
2018-01-03,434273817737,12681665447
2018-01-04,443469015324,14752302654
2018-01-05,471500451133,14859388804
2018-01-06,481914335670,9922028391
2018-01-07,470767082239,7307292252
2018-01-08,411189467040,11054755244
2018-01-09,394251020010,9567950259
2018-01-10,383626798709,11425461288
2018-01-11,354306898636,13643422599
2018-01-12,374754864617,8694081561
2018-01-13,385231391586,7615081167
2018-01-14,363072233307,7284878942
2018-01-15,351867147984,6860053666
2018-01-16,276748285441,17551753445
2018-01-17,276734635314,19482350120
2018-01-18,293094125703,17212377585
2018-01-19,294590064884,9041378530
2018-01-20,324879990498,7762231834
2018-01-21,285505124645,7912875529
2018-01-22,268997024220,8292913485
2018-01-23,268457568511,8541488899
2018-01-24,277001157423,6180807689
2018-01-25,275860582745,5003118202
2018-01-26,269305850752,7409266538
2018-01-27,277316744407,4202420018
2018-01-28,289289575647,4637737460
2018-01-29,274716343098,3936289455
2018-01-30,273085586121,4068502341
2018-01-31,243362098798,5603106510
2018-02-01,247561439407,5129887851
2018-02-02,218544768829,6934327685
2018-02-03,210287544248,11618047788
2018-02-04,216058602758,6308490748
2018-02-05,198900044312,5716694067
2018-02-06,163244685940,7598989074
2018-02-07,184650024793,12984928159
2018-02-08,180106535642,6992743269
2018-02-09,193951772170,5038488869
2018-02-10,209533911314,5504349125
2018-02-11,213800356962,8968582924
2018-02-12,202613868693,5995110390
2018-02-13,220350944778,5504307209
2018-02-14,210643361304,4204249918
2018-02-15,236047776133,7162877374
2018-02-16,248549057449,7587941645
2018-02-17,249503381079,5164189704
2018-02-18,267560787699,5897102891
2018-02-19,253666248499,6955179110
2018-02-20,265202620320,4931432761
2018-02-21,269762887564,6711344043
2018-02-22,233918197830,6664644687
2018-02-23,235206152531,6735021151
2018-02-24,243525196889,6288777008
2018-02-25,230517067654,5248052872
2018-02-26,230860269625,4320186123
2018-02-27,243072511291,5518184611
2018-02-28,248710190186,4793811280
2018-03-01,238957990040,4430977281
2018-03-02,249532156289,4294458528
2018-03-03,252496686976,4122321558
2018-03-04,256726982236,4218814738
2018-03-05,260078951558,4053970031
2018-03-06,261915738111,5232895132
2018-03-07,244924101394,5322541923
2018-03-08,229357635459,6676899309
2018-03-09,216192070966,5306243109
2018-03-10,215071601239,7574058564
2018-03-11,205895375574,4486986455
2018-03-12,218750317868,5154949653
2018-03-13,211963424627,5097210604
2018-03-14,210685129996,4528302294
2018-03-15,189241224145,5174404209
2018-03-16,190242680253,6257441942
2018-03-17,192857870258,4194338059
2018-03-18,181308305032,3486747895
2018-03-19,184501303655,6150021003
2018-03-20,196009715602,6055727664
2018-03-21,201226095152,5138254773
2018-03-22,201307746887,4349155469
2018-03-23,195254966723,3967366292
2018-03-24,196038063373,3813792189
2018-03-25,192312137246,3401251327
2018-03-26,190063026695,2754729542
2018-03-27,182291983888,3958793125
2018-03-28,174755378709,3544793209
2018-03-29,175821324242,2773002696
2018-03-30,157252093882,4743632311
2018-03-31,153248769836,5381212079
2018-04-01,154902117159,3298398717
2018-04-02,150298892965,3340844658
2018-04-03,155903753712,2941269117
2018-04-04,166451102542,3963706877
2018-04-05,151570018298,3473666513
2018-04-06,151517614069,3327736118
2018-04-07,146073583615,2365449799
2018-04-08,151450771360,2353694838
2018-04-09,153877837264,1804488425
2018-04-10,149714701286,3067246445
2018-04-11,150666359036,2007691108
2018-04-12,154902210366,2296118233
2018-04-13,175680937449,7234206307
2018-04-14,176110534787,5921237594
2018-04-15,176952194271,3309584402
2018-04-16,186603240603,3456044396
2018-04-17,181690882617,3863196234
2018-04-18,179309990377,3738128364
2018-04-19,187170385338,3681465605
2018-04-20,194662973237,4055480437
2018-04-21,204893348000,6006312911
2018-04-22,208556426635,5471772523
2018-04-23,206530142114,3941476623
2018-04-24,209756760826,3550835961
2018-04-25,228593574013,6995537483
2018-04-26,204376110608,8215158441
2018-04-27,215513949332,5688338745
2018-04-28,208511153257,4280987065
2018-04-29,216977617668,4431450321
2018-04-30,219395268059,4443096707
2018-05-01,214604976217,3664043057
2018-05-02,211942946276,3885162646
2018-05-03,214786799431,3284611369
2018-05-04,224563396803,1804773087
2018-05-05,226150762253,4598696650
2018-05-06,229494266980,4235355384
2018-05-07,224137240858,4077386311
2018-05-08,216701007937,4071091470
2018-05-09,212574481712,3548970638
2018-05-10,213437391176,3576641129
2018-05-11,205453528866,3294782832
2018-05-12,191245541996,5461219845
2018-05-13,194311731710,4172135979
2018-05-14,200474909186,3363230860
2018-05-15,200871467819,4551057297
2018-05-16,194142144292,3610711571
2018-05-17,192100245251,3731973461
2018-05-18,184076125573,3030836510
2018-05-19,187690221268,2964149664
2018-05-20,186891764012,2299817089
2018-05-21,193084961666,2317154674
2018-05-22,190201992047,2333995179
2018-05-23,181805479127,2486176532
2018-05-24,171133290461,3713697569
2018-05-25,173002264001,3551623636
2018-05-26,170194280177,2616602282
2018-05-27,167364683808,1817851768
2018-05-28,166765131472,1764120901
2018-05-29,159621986765,2462618292
2018-05-30,168983767290,3054575025
2018-05-31,167533678275,2493764606
2018-06-01,169746019724,2400511778
2018-06-02,170674734317,2284701806
2018-06-03,173255476030,2236804374
2018-06-04,176298754913,2189346714
2018-06-05,171884153204,2587073338
2018-06-06,174464523859,2535217344
2018-06-07,175069065549,2257596465
2018-06-08,175189221172,2152383370
2018-06-09,173959361990,1944429893
2018-06-10,170241474842,1582773891
2018-06-11,154683764146,3747858661
2018-06-12,157585135231,2675731434
2018-06-13,149737879081,2782675338
2018-06-14,143562104541,3443764363
2018-06-15,151118252521,3256037904
2018-06-16,145235343257,2432218738
2018-06-17,146554471435,1896170805
2018-06-18,145059456732,1642646794
2018-06-19,150259904128,2447101919
2018-06-20,151310098755,2329499728
2018-06-21,150844536848,2258022248
2018-06-22,150164472502,1948117556
2018-06-23,136448734013,3819137304
2018-06-24,137880179633,2370923506
2018-06-25,136729922488,3434214978
2018-06-26,138502729344,5161937651
2018-06-27,133736991967,3945300255
2018-06-28,135481617107,2729990619
2018-06-29,129889338981,2610280144
2018-06-30,135889610757,3122753761
2018-07-01,140159127226,2894989071
2018-07-02,138879677279,3491398428
2018-07-03,145683678863,4306538906
2018-07-04,143634506095,4034557640
2018-07-05,145192632844,4119744914
2018-07-06,143913825209,4221567102
2018-07-07,145391158760,5581434704
2018-07-08,148408104495,6778393420
2018-07-09,147047681589,5788158866
2018-07-10,145634709228,6001964745
2018-07-11,137925341161,5190989790
2018-07-12,139390935667,4861791700
2018-07-13,136045666755,4268341851
2018-07-14,136932746416,4759529523
2018-07-15,137006470403,4284022425
2018-07-16,139525876505,3502897700
2018-07-17,148708661165,5531443408
2018-07-18,160491634644,7337929733
2018-07-19,160833249642,6274014939
2018-07-20,162375134333,5292340814
2018-07-21,158071137234,4732575386
2018-07-22,160106420833,3654964655
2018-07-23,159882741453,6524235076
2018-07-24,165277185329,7218788721
2018-07-25,178409990935,6741257452
2018-07-26,173963740322,5129334674
2018-07-27,169123343556,4326332702
2018-07-28,173223262624,4429419544
2018-07-29,174010268033,4918392296
2018-07-30,173923575517,3937459817
2018-07-31,173124053160,4647730304
2018-08-01,164073702801,5602085547
2018-08-02,162285266622,12879007872
2018-08-03,159857035218,7619712992
2018-08-04,158031122562,6602166798
2018-08-05,149949918582,6892462061
2018-08-06,150859263008,6939327725
2018-08-07,147792737969,7960143522
2018-08-08,142224914608,7480686653
2018-08-09,131322135610,8021612749
2018-08-10,137264277431,6904636031
2018-08-11,129553751522,7801999630
2018-08-12,129169828568,6626039138
2018-08-13,131194685893,6402435540
2018-08-14,129479231732,6313720875
2018-08-15,127609670097,8333255823
2018-08-16,128940374603,7870125593
2018-08-17,130236998106,6968282366
2018-08-18,138721430551,7621963205
2018-08-19,133267472789,6946891880
2018-08-20,135704947447,6467437062
2018-08-21,130035533244,6634724654
2018-08-22,134939362350,6737928973
2018-08-23,131750956172,7832479604
2018-08-24,135677881117,7060919374
2018-08-25,138723842612,7913642367
2018-08-26,139731683460,6527434243
2018-08-27,138696585024,6212794786
2018-08-28,143330611333,6702531578
2018-08-29,147879469304,7513981559
2018-08-30,146660815769,7083994786
2018-08-31,145844798198,7816938728
2018-09-01,146379954132,7164026224
2018-09-02,150929810533,7842650059
2018-09-03,151962541312,8133073470
2018-09-04,150825842312,5933505788
2018-09-05,152743897128,6853849365
2018-09-06,138874678909,8569306373
2018-09-07,134951343724,7980609240
2018-09-08,132763716709,5657194021
2018-09-09,128019800557,5201930581
2018-09-10,129853508436,5485856250
2018-09-11,130179412334,5873683496
2018-09-12,129478178608,6394799448
2018-09-13,130527098446,6472757026
2018-09-14,134377633874,6536433587
2018-09-15,134442044391,6793605535
2018-09-16,135142491516,5472792421
2018-09-17,134723666749,6029804593
2018-09-18,129311386571,5873363296
2018-09-19,133471143746,6339370351
2018-09-20,134203651627,6861114680
2018-09-21,141768203423,7503043608
2018-09-22,151639346812,11379952183
2018-09-23,151641730281,8700223720
2018-09-24,151888782728,6638761889
2018-09-25,146004805216,6775716478
2018-09-26,144471421632,7285063048
2018-09-27,144206101515,6190845943
2018-09-28,150261870406,6737114626
2018-09-29,148763017805,4838449102
2018-09-30,149492518651,4382289692
2018-10-01,150296223142,4273524074
2018-10-02,149767526032,4483117321
2018-10-03,145556639364,3703623254
2018-10-04,145486763596,4156924722
2018-10-05,146885658281,3618550402
2018-10-06,147440629308,3294128193
2018-10-07,145478354683,3120248709
2018-10-08,145267012668,2998448252
2018-10-09,147048801493,3520370623
2018-10-10,146061607681,2995715012
2018-10-11,144405548992,3541892155
2018-10-12,133978507355,5585571405
2018-10-13,136571524326,4201233919
2018-10-14,137187899257,2952144182
2018-10-15,136528185764,2955726936
2018-10-16,144661755784,8778169418
2018-10-17,145345019117,4325163199
2018-10-18,145577041363,4527507828
2018-10-19,142767996336,4417060594
2018-10-20,142075827677,3993690822
2018-10-21,143281348524,3726807389
2018-10-22,143044751938,3615721279
2018-10-23,142570409714,3990765465
2018-10-24,142198968483,4494500830
2018-10-25,142000296132,4133407448
2018-10-26,141688130558,4208214011
2018-10-27,141925077185,4329463443
2018-10-28,141401924212,3930615998
2018-10-29,142156177659,3252588224
2018-10-30,137464883938,5231412395
2018-10-31,138499085597,3039868107
2018-11-01,139446351694,3251692994
2018-11-02,140065117291,4511098554
2018-11-03,141218857709,4171865648
2018-11-04,140301129993,3918223100
2018-11-05,139989389123,4926344813
2018-11-06,142801974909,5292919545
2018-11-07,146491120501,6371946911
2018-11-08,147394181728,5291843951
2018-11-09,144347234434,4498840850
2018-11-10,143141972290,4633536179
2018-11-11,143255864097,3402353239
2018-11-12,143983056001,4713172235
2018-11-13,143951940520,5273319025
2018-11-14,143064305478,5673658695
2018-11-15,129971054280,9216870318
2018-11-16,128707266236,8081666626
2018-11-17,126594162622,5941682485
2018-11-18,127408724326,4921364297
2018-11-19,129070086963,4408886811
2018-11-20,113758742637,10857770964
2018-11-21,101931926513,9909975541
2018-11-22,106963059839,7660315760
2018-11-23,100611620298,4795533576
2018-11-24,100405010007,6420573026
2018-11-25,89734911307,5386169811
2018-11-26,92587654326,8778088771
2018-11-27,87937468345,7414521704
2018-11-28,88094187902,6363634126
2018-11-29,97569522344,7712746315
2018-11-30,97039153327,6985064302
2018-12-01,91309042372,6900028543
2018-12-02,95444491310,5148511245
2018-12-03,93634259108,5131629460
2018-12-04,88233556619,5435868509
2018-12-05,89385499556,5055635460
2018-12-06,85217189175,5003516574
2018-12-07,78240782848,6141210833
2018-12-08,76978106794,7771019273
2018-12-09,77242035935,5571850629
2018-12-10,80042100382,5460154623
2018-12-11,77257608637,4576936343
2018-12-12,76083764109,4416607089
2018-12-13,77415635408,4127471634
2018-12-14,74352012555,4178054865
2018-12-15,72436195023,4289701381
2018-12-16,72448749573,3467413252
2018-12-17,72586312939,3689681761
2018-12-18,79848088999,5908779929
2018-12-19,83564070700,6441121794
2018-12-20,84232552745,7314717412
2018-12-21,92051748254,9200356624
2018-12-22,87557569861,7168365619
2018-12-23,89541152345,5698997368
2018-12-24,89953714576,5801264118
2018-12-25,93383234842,8989677109
2018-12-26,86547367401,6542411425
2018-12-27,87156601127,5970097721
2018-12-28,81946039783,5522555003
2018-12-29,88350394154,6177279932
2018-12-30,87657911045,4856747031
2018-12-31,87221800538,5250917724
2019-01-01,84318774728,4407187575
2019-01-02,86717870189,4486758005
2019-01-03,88840254583,5384837041
2019-01-04,86182605184,3889685783
2019-01-05,87035671999,4807620157
2019-01-06,86375245292,4999854630
2019-01-07,91354948455,6009835477
2019-01-08,90817341716,5905885332
2019-01-09,90708979065,5776986480
2019-01-10,91140462668,5410791705
2019-01-11,82550930372,6991533503
2019-01-12,82107845429,5175782939
2019-01-13,81934190157,4224346264
2019-01-14,79235751653,4086446093
2019-01-15,82978218244,5718579259
2019-01-16,81052562391,4599547101
2019-01-17,81961404122,4184397410
2019-01-18,82310930866,5083551297
2019-01-19,81569494604,4320109001
2019-01-20,83371289839,4326174900
2019-01-21,80417028315,4638200266
2019-01-22,80298301213,4264456045
2019-01-23,81033145368,5149718572
2019-01-24,80640980948,4296567104
2019-01-25,80916026485,4445952200
2019-01-26,80830178301,4601462287
2019-01-27,80791306096,4560034875
2019-01-28,80246996117,4573244277
2019-01-29,77215782070,6035299844
2019-01-30,76533877264,6797330364
2019-01-31,78837487596,7276844470
2019-02-01,77770975352,6551341135
2019-02-02,78384051709,6132370484
2019-02-03,78884548980,5235675920
2019-02-04,78033369317,4494671792
2019-02-05,78137011352,6512137051
2019-02-06,78211651752,5514525792
2019-02-07,76447866877,6375792818
2019-02-08,76338440890,5239189184
2019-02-09,82732956998,10223707153
2019-02-10,82946219419,7468487824
2019-02-11,83110434675,8081736328
2019-02-12,81826827735,8699644882
2019-02-13,82095256724,7580383688
2019-02-14,81399412890,8112250400
2019-02-15,80970314415,13825587878
2019-02-16,81291563858,7493831446
2019-02-17,81738824979,6322529084
2019-02-18,82775238210,7103050332
2019-02-19,87687991899,13462084544
2019-02-20,88453156835,9103715454
2019-02-21,90241578738,9424571558
2019-02-22,88760824545,10068551388
2019-02-23,89664688545,8097315882
2019-02-24,92837131286,10784775987
2019-02-25,84498978940,15242175090
2019-02-26,86829239545,12736879270
2019-02-27,86148437886,6320938763
2019-02-28,86200226606,10636341031
2019-03-01,86199562503,11008185004
2019-03-02,86495770228,8445108193
2019-03-03,86484452324,6074799274
2019-03-04,86178177797,8906273549
2019-03-05,83925261453,7931544792
2019-03-06,87473454924,13667180534
2019-03-07,87811802942,12920369760
2019-03-08,87971526380,10716930431
2019-03-09,87608761445,13911816973
2019-03-10,89473839157,12533623376
2019-03-11,89301995238,12875890491
2019-03-12,88048974074,10510263479
2019-03-13,88595093907,12260795041
2019-03-14,88455526249,11071416206
2019-03-15,88585914466,12556740162
2019-03-16,91232007117,11266270560
2019-03-17,92918385986,11928455551
2019-03-18,91920055622,10086876610
2019-03-19,92148495351,11957646828
2019-03-20,92630439019,11301273896
2019-03-21,93377078167,13471388519
2019-03-22,91718665205,14329815274
2019-03-23,91811297424,13743483263
2019-03-24,92205977387,13624035602
2019-03-25,91776075294,14781477783
2019-03-26,90394680469,15251322241
2019-03-27,90433079007,23771201679
2019-03-28,92957767817,21410855840
2019-03-29,92570073560,19396952919
2019-03-30,94077943279,20561805108
2019-03-31,94138958949,16365131415
2019-04-01,94254097989,13270148135
2019-04-02,95273934453,16500698381
2019-04-03,111706814923,32970534429
2019-04-04,113253623283,38614107947
2019-04-05,111509061687,30797996571
2019-04-06,115128509155,27368589477
2019-04-07,115827887653,26386630870
2019-04-08,118345792061,28736425345
2019-04-09,119536829965,27854611933
2019-04-10,117749478820,20570568741
2019-04-11,120145473506,24678972440
2019-04-12,113570324075,25935932369
2019-04-13,114160223193,21471594377
2019-04-14,113830127425,16783112876
2019-04-15,115825537053,16510709316
2019-04-16,113299803497,18581580767
2019-04-17,116544748381,17369352466
2019-04-18,117120004137,18834857745
2019-04-19,118512315026,20203911610
2019-04-20,118419030086,21024815332
2019-04-21,119039182282,19285292621
2019-04-22,118247217643,21477866212
2019-04-23,119349748740,22079289987
2019-04-24,122007549163,24389048724
2019-04-25,118887856067,26646955209
2019-04-26,113560382735,24681451810
2019-04-27,115442546069,25023147469
2019-04-28,115275628409,18197024096
2019-04-29,114930909165,19775439300
2019-04-30,113408782112,19714956776
2019-05-01,116300550710,22426393855
2019-05-02,117271093333,19555503228
2019-05-03,119110473811,21238492368
2019-05-04,124771319532,25851120853
2019-05-05,125986236590,25065468921
2019-05-06,124748080652,20830831383
2019-05-07,124012801284,21976860258
2019-05-08,126683119955,24925272754
2019-05-09,127921314782,21347714896
2019-05-10,131588790529,22942033283
2019-05-11,135334034713,26042255345
2019-05-12,154994463841,42943172266
2019-05-13,146619887786,41301646387
2019-05-14,162971212592,40480985837
2019-05-15,170375103320,49855153576
2019-05-16,177474491513,43616253972
2019-05-17,170034297989,50263989672
2019-05-18,158672997537,44371083788
2019-05-19,157166443005,29855967153
2019-05-20,175437615280,40645578534
2019-05-21,170603887841,36992868021
2019-05-22,170587889400,32538401832
2019-05-23,163864983475,31364939091
2019-05-24,167721129204,31994810209
2019-05-25,170472049532,36761621293
2019-05-26,171652198911,32302690615
2019-05-27,183928932836,38856285585
2019-05-28,189437128346,45795917265
2019-05-29,188016914856,37270900515
2019-05-30,186311740717,37132513181
2019-05-31,179498291880,44859736667
2019-06-01,185344868354,39092930176
2019-06-02,184432969707,34660930666
2019-06-03,188796428924,32517478109
2019-06-04,177306538467,32746162936
2019-06-05,166098992443,34095381683
2019-06-06,169181200572,31806044494
2019-06-07,170749737685,32343176885
2019-06-08,175426854804,33184382216
2019-06-09,172991229922,27152182111
2019-06-10,166476772640,27583560235
2019-06-11,174137219946,30951675502
2019-06-12,172422966405,29806182951
2019-06-13,177146250234,31285332592
2019-06-14,178516488794,30752626746
2019-06-15,187278228612,30824051011
2019-06-16,189921662594,29422251303
2019-06-17,194363255135,36224103877
2019-06-18,200505472008,35725758459
2019-06-19,195843054300,33761926023
2019-06-20,199446117323,30459082769
2019-06-21,204249095325,31952127207
2019-06-22,214876060149,37141242951
2019-06-23,227347359429,53572713325
2019-06-24,229493232068,38632692256
2019-06-25,232694253840,35772831179
2019-06-26,246321460454,43289028094
2019-06-27,266935541134,70590636803
2019-06-28,230441839864,62564481235
2019-06-29,252517908932,54598799267
2019-06-30,247105345380,48667728583
2019-07-01,225013645477,44819819786
2019-07-02,220953208190,47305839481
2019-07-03,222855500190,48164297413
2019-07-04,245045983326,48437822754
2019-07-05,230707715845,40783223790
2019-07-06,225794532213,39251346399
2019-07-07,231910829041,35132948305
2019-07-08,234708086194,32125782052
2019-07-09,249611933362,38554870099
2019-07-10,254133685495,43994450921
2019-07-11,245644039691,52343959511
2019-07-12,228816069005,47124985667
2019-07-13,237717238673,37697634665
2019-07-14,229736632329,35275401287
2019-07-15,207460164053,37611006446
2019-07-16,219892637527,45877448858
2019-07-17,192905926775,41850438743
2019-07-18,196436795165,42699477364
2019-07-19,215625777816,43045795144
2019-07-20,213244284811,35535344668
2019-07-21,217266724861,32694773748
2019-07-22,215593583831,28949245539
2019-07-23,210056168168,27275116247
2019-07-24,201428570010,28207812946
2019-07-25,200029801295,40845500832
2019-07-26,201322227913,27526946907
2019-07-27,200894198616,25427541931
2019-07-28,192546808102,27211759433
2019-07-29,194603790989,23515182563
2019-07-30,193350457785,23392133336
2019-07-31,195199267666,24892166609
2019-08-01,204684043896,28435867679
2019-08-02,209937216221,28762197937
2019-08-03,212601865166,29505639020
2019-08-04,217347392860,27441548374
2019-08-05,220293288240,28171357917
2019-08-06,236020472309,38015813940
2019-08-07,228882176643,37745574819
2019-08-08,237641001367,36072072060
2019-08-09,237922797195,32392772731
2019-08-10,234601549413,31964526606
2019-08-11,225580620216,30716780658
2019-08-12,230021072750,28741961670
2019-08-13,226651067347,24779259148
2019-08-14,217682975691,27835244287
2019-08-15,199183015241,33469145543
2019-08-16,204458636575,37925828463
2019-08-17,205008475792,34081605604
2019-08-18,203297472756,26118751809
2019-08-19,205811517842,24862075642
2019-08-20,216471959636,27500906928
2019-08-21,213185384771,24335052130
2019-08-22,201451667926,27704296179
2019-08-23,201937750384,24891399487
2019-08-24,208953341024,22737425358
2019-08-25,202338090860,25242676845
2019-08-26,201046519813,22013025722
2019-08-27,205610732575,28388153716
2019-08-28,202353942727,25333620374
2019-08-29,193485522081,28137876785
2019-08-30,188702068179,25602698195
2019-08-31,190634758773,20758287385
2019-09-01,191046938257,19779322791
2019-09-02,193269458112,18765353045
2019-09-03,203718632088,24511062337
2019-09-04,209949990222,28774272207
2019-09-05,208597601798,25780258672
2019-09-06,208291287114,23282888365
2019-09-07,204230674482,28507631516
2019-09-08,206859369529,23531234788
2019-09-09,206279608062,21701252584
2019-09-10,204752445659,26248157902
2019-09-11,200777605521,22481997175
2019-09-12,201330838005,24788731628
2019-09-13,205817157472,22379085834
2019-09-14,205271378250,20960380702
2019-09-15,205542627631,21112880964
2019-09-16,204690815261,18079613118
2019-09-17,204181324815,22320657497
2019-09-18,204409873346,23891739125
2019-09-19,205417910716,27188396196
2019-09-20,206460571452,31883786719
2019-09-21,204651368350,23413703230
2019-09-22,201054939302,20798836071
2019-09-23,201190483550,21164433172
2019-09-24,193861567977,23372598225
2019-09-25,175726322903,34876823980
2019-09-26,169654712466,31408553170
2019-09-27,162915315653,27901702322
2019-09-28,164527559685,24648345673
2019-09-29,165003381531,22239763345
2019-09-30,162102390784,20803916050
2019-10-01,166962038212,27060225341
2019-10-02,168490926453,22015373520
2019-10-03,168224889023,21854896581
2019-10-04,165088058068,21782543834
2019-10-05,164665651080,21358464859
2019-10-06,164514800442,21535807414
2019-10-07,159864080250,22020401208
2019-10-08,166362560364,27751345151
2019-10-09,166447242646,24611657471
2019-10-10,173956705678,27055885653
2019-10-11,173206702482,26300837031
2019-10-12,167524297401,27151809354
2019-10-13,168520141556,22207169998
2019-10-14,168663861424,21155333488
2019-10-15,170554168136,22026501724
2019-10-16,166951822309,22925069220
2019-10-17,163530761669,23777830120
2019-10-18,165778258992,22421497643
2019-10-19,163155699760,24088645799
2019-10-20,162785573715,21588722708
2019-10-21,167868081885,23448505773
2019-10-22,167978404928,22273663579
2019-10-23,164524715413,24235005829
2019-10-24,153065966961,29082735776
2019-10-25,152573938181,23399823458
2019-10-26,175741036611,40556709577
2019-10-27,186294902360,59831841034
2019-10-28,191784440126,45634474183
2019-10-29,186469860655,42908696543
2019-10-30,190408937479,39179904785
2019-10-31,185675757268,37376050264
2019-11-01,185647477778,37462337007
2019-11-02,186869578029,34243642188
2019-11-03,188412995119,31038389931
2019-11-04,186629284806,29509798086
2019-11-05,190306845977,37469160869
2019-11-06,189254407958,37981030320
2019-11-07,190430754918,35090297116
2019-11-08,187324266491,33899467923
2019-11-09,178761816111,36657312581
2019-11-10,179532598458,27803124106
2019-11-11,183809244720,31720747802
2019-11-12,178262211355,30065463349
2019-11-13,179009915972,31443540677
2019-11-14,178558269092,28008793963
2019-11-15,176071672595,29108948883
2019-11-16,172300085462,32596970962
2019-11-17,172816331719,25741291481
2019-11-18,173027715942,27498473187
2019-11-19,166730811139,30746980172
2019-11-20,165335526044,29880038180
2019-11-21,164469949901,28179180654
2019-11-22,155263568203,31830669138
2019-11-23,148443736326,45662736057
2019-11-24,149027527334,28748293660
2019-11-25,141986309081,29452131741
2019-11-26,144412933930,40708641785
2019-11-27,145709701461,30156637536
2019-11-28,151739570163,34020660433
2019-11-29,150987973709,26625928657
2019-11-30,156562326075,28069824376
2019-12-01,153275975656,22941923058
2019-12-02,150355217313,27184294543
2019-12-03,148302997255,23260215361
2019-12-04,147950326290,20798062115
2019-12-05,146503850985,29329367135
2019-12-06,149645587821,26850850518
2019-12-07,152084687848,24908475524
2019-12-08,152126845828,21306814962
2019-12-09,152537564843,21073705069
2019-12-10,149348173622,23609154839
2019-12-11,147043560567,23383548925
2019-12-12,146055446545,21761453305
2019-12-13,146230923170,24043376863
2019-12-14,147009988644,22742840858
2019-12-15,143664609220,23287776926
2019-12-16,144592694693,22925335755
2019-12-17,139729311973,26762751897
2019-12-18,133282727668,32024857029
2019-12-19,145520572598,63613494506
2019-12-20,143442493198,28165400779
2019-12-21,144379031636,27252069498
2019-12-22,143390460543,22344117731
2019-12-23,149524323706,28889470488
2019-12-24,146970732445,34585512812
2019-12-25,145360874116,30718070453
2019-12-26,144517602220,27201737423
2019-12-27,144725244132,28493163805
2019-12-28,145375883540,30116441756
2019-12-29,146896053304,25954906477
2019-12-30,148477123612,26503053048
2019-12-31,145596889178,26633160971
2020-01-01,144515381050,25159889383
2020-01-02,144597614191,21759117007
2020-01-03,139972234315,23660120490
2020-01-04,146986599918,35315531421
2020-01-05,147796533541,24480556502
2020-01-06,147788626887,26422576402
2020-01-07,156363212915,34040305621
2020-01-08,163447387582,40906723977
2020-01-09,161298906103,45289664230
2020-01-10,156845239348,33841108695
2020-01-11,162528082896,41624897088
2020-01-12,161361815982,37810026419
2020-01-13,164285480317,33347846818
2020-01-14,163334275002,32938955949
2020-01-15,177386860730,65019450985
2020-01-16,178354698344,59475950690
2020-01-17,176598963677,45079078775
2020-01-18,180762938731,50950274388
2020-01-19,180589346594,45556890336
2020-01-20,176216986237,46997874927
2020-01-21,175097273316,36081479863
2020-01-22,177046159583,33190138792
2020-01-23,175890091177,31209171563
2020-01-24,170513537109,36483527455
2020-01-25,170667097779,36908195389
2020-01-26,169014752218,31440864699
2020-01-27,174236595516,36264616960
2020-01-28,179681316777,46167087799
2020-01-29,188249847572,56856854907
2020-01-30,187322773324,54820094403
2020-01-31,192524889368,59935638806
2020-02-01,188531816600,59147917388
